mesh_level,tau_interior,tau_qb,time,L2_error,Linf_error,max_abs_q
2,0.0,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.015624999999999998,0.0007299751117768664,0.0027223116934162184,0.9997583263594204
2,0.0,0.0,0.031249999999999997,0.001415238087666384,0.005370617888141249,0.9903242159535962
2,0.0,0.0,0.04687499999999999,0.002196536515299147,0.008858993193063491,0.9963750332855379
2,0.0,0.0,0.06249999999999999,0.0030887103112467846,0.01422018466100039,0.9968455862366855
2,0.0,0.0,0.07812499999999999,0.004040783861355086,0.020284186537165905,0.9888501817792997
2,0.0,0.0,0.09374999999999999,0.004969969997208796,0.02654217911537271,0.9994017531655024
2,0.0,0.0,0.10937499999999999,0.005789960660984364,0.032460325890686814,1.0004863293854012
2,0.0,0.0,0.12499999999999999,0.006428485662588731,0.037544616983929524,1.0000318163184252
2,0.0,0.0,0.14062499999999997,0.006834462262626171,0.04138578515125346,0.9942771189565247
2,0.0,0.0,0.15624999999999997,0.006978622954805482,0.043684480168864726,1.0057305412987843
2,0.0,0.0,0.17187499999999997,0.006851250774707795,0.04425982023433772,0.9992796265348696
2,0.0,0.0,0.18749999999999997,0.006459329556501754,0.043045761470185906,1.007786480029111
2,0.0,0.0,0.20312499999999997,0.00582433431515,0.04007979862622624,1.0058176498122509
2,0.0,0.0,0.21874999999999997,0.004981557612304472,0.035487789441293105,0.990372059631774
2,0.0,0.0,0.23437499999999997,0.003983071260331094,0.02946761482792526,0.9973322458236841
2,0.0,0.0,0.24999999999999997,0.002913078738557274,0.022273283894108653,0.9976919704188514
2,0.0,0.0,0.26562499999999994,0.0019581504248837624,0.014200181088216086,0.9993325561907922
2,0.0,0.0,0.28124999999999994,0.0016230091442322847,0.005571530543667491,0.9922176425255502
2,0.0,0.0,0.29687499999999994,0.0022532499726202596,0.006664129132314622,0.9991660549550105
2,0.0,0.0,0.31249999999999994,0.003286306181919309,0.011995094269675377,0.9968435271799261
2,0.0,0.0,0.32812499999999994,0.00435228434799328,0.020257597164719643,0.9890114334714981
2,0.0,0.0,0.34374999999999994,0.005317889751881672,0.027747450673953455,1.0001618534354928
2,0.0,0.0,0.35937499999999994,0.006116139912527469,0.034180588882109064,0.9990653863275903
2,0.0,0.0,0.37499999999999994,0.0067044398681664055,0.039313134782306136,1.0012000060745945
2,0.0,0.0,0.39062499999999994,0.007054805353153774,0.04295030465888661,0.9968294487093884
2,0.0,0.0,0.40624999999999994,0.007151382046516132,0.0449537717972035,1.0065069816570307
2,0.0,0.0,0.42187499999999994,0.006989864073065168,0.045247094749063965,0.99790671996779
2,0.0,0.0,0.43749999999999994,0.006577441031556926,0.0438188901875638,1.008567527333978
2,0.0,0.0,0.45312499999999994,0.0059330214690139675,0.04072353773453696,1.0064919764062938
2,0.0,0.0,0.46874999999999994,0.005088175410949454,0.03607932821765508,0.9893811522280238
2,0.0,0.0,0.48437499999999994,0.004090731263357571,0.030064094178305523,0.9980578365974817
2,0.0,0.0,0.49999999999999994,0.0030188823674826264,0.02290848194858565,0.9984135977353717
2,0.0,0.0,0.5156249999999999,0.002042572128277642,0.014887131377832354,0.9999531073625838
