mesh_level,tau_interior,tau_qb,time,L2_error,Linf_error,max_abs_q
4,0.0,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.011048543456039804,5.547731893734726e-05,0.0002649635522262153,1.000003536863733
4,0.0,0.0,0.022097086912079608,0.00010221555318214852,0.0005633022171183666,0.9985616183354716
4,0.0,0.0,0.03314563036811941,0.00013956294109236257,0.0008696004177026206,1.0000464997780962
4,0.0,0.0,0.044194173824159216,0.0001682467225273214,0.0011538002264798175,0.9984172185774102
4,0.0,0.0,0.05524271728019902,0.00018985614362853416,0.0013960926632396453,1.0001055523929578
4,0.0,0.0,0.06629126073623882,0.00020613549290476342,0.00159089659179662,1.0001304565679647
4,0.0,0.0,0.07733980419227862,0.00021874437974936053,0.0017442602226317994,0.9993032228864237
4,0.0,0.0,0.08838834764831843,0.00022914592772840326,0.0018684001256011329,0.9995177491800118
4,0.0,0.0,0.09943689110435824,0.00023847036242633695,0.001976182910050417,0.9979134736777876
4,0.0,0.0,0.11048543456039804,0.00024739173125593565,0.002077175470192927,0.999966924671221
4,0.0,0.0,0.12153397801643784,0.0002560980199455137,0.00217579174179916,0.9998236144367457
4,0.0,0.0,0.13258252147247765,0.0002643860033116364,0.0022713038494468485,0.9990009051531147
4,0.0,0.0,0.14363106492851746,0.00027184561535048465,0.002359118447488706,0.999987081007857
4,0.0,0.0,0.15467960838455724,0.00027806400900056273,0.002432657521222681,0.9970810463812495
4,0.0,0.0,0.16572815184059705,0.0002827866776638757,0.002485293607476735,0.9999208309185968
4,0.0,0.0,0.17677669529663687,0.00028600261452199665,0.002511960598216456,0.9997183428046106
4,0.0,0.0,0.18782523875267668,0.0002879503625017503,0.0025102273408917908,0.9998538107581026
4,0.0,0.0,0.1988737822087165,0.00028906170665827624,0.0024807570097752363,0.9994703941846794
4,0.0,0.0,0.20992232566475627,0.0002898691981946075,0.0024271787644286613,0.999653916786866
4,0.0,0.0,0.22097086912079608,0.000290905391849162,0.0023554746878466926,0.9998369769979701
4,0.0,0.0,0.2320194125768359,0.00029261781647931537,0.0022730374894260885,0.9994568541802631
4,0.0,0.0,0.24306795603287568,0.0002953154883534944,0.0021875820444998695,0.999861749924867
4,0.0,0.0,0.2541164994889155,0.0002991518032322542,0.0021060942161024165,0.999810329587293
4,0.0,0.0,0.2651650429449553,0.0003041380187190855,0.00203397368621161,0.9995840354652686
4,0.0,0.0,0.2762135864009951,0.0003101749729018466,0.0019744786887514465,0.9994802158648118
4,0.0,0.0,0.2872621298570349,0.0003170899956920284,0.0019285193436051618,1.000096624334225
4,0.0,0.0,0.2983106733130747,0.00032466978684232933,0.0018947850041621805,0.9986441780910282
4,0.0,0.0,0.3093592167691145,0.00033268518762987707,0.0018701411304542503,1.0003305449172986
4,0.0,0.0,0.3204077602251543,0.0003409077084697739,0.0018502004638421,1.000548106513803
4,0.0,0.0,0.3314563036811941,0.00034911962053502034,0.0018299642391339521,0.9998643678219639
4,0.0,0.0,0.34250484713723395,0.0003571198963174016,0.001804439263757951,0.9982700489231285
4,0.0,0.0,0.35355339059327373,0.0003647280737190879,0.0017691597956286387,0.9993032086595057
4,0.0,0.0,0.3646019340493135,0.000371787662434953,0.0019220106013416727,0.999543655878086
4,0.0,0.0,0.37565047750535335,0.00037817010127537355,0.0020689226220113044,0.9998035203360516
4,0.0,0.0,0.38669902096139314,0.0003837795094789734,0.0022053114476788815,1.0000451570225328
4,0.0,0.0,0.397747564417433,0.00038855765926475427,0.0023268824796828236,0.9992639699287631
4,0.0,0.0,0.40879610787347276,0.0003924879577996697,0.0024298530503503724,0.9987152691109005
4,0.0,0.0,0.41984465132951254,0.00039559699652732774,0.002511341608231299,0.9997585627316647
4,0.0,0.0,0.4308931947855524,0.00039795250958433694,0.0025696575754324824,1.0000000807790899
4,0.0,0.0,0.44194173824159216,0.0003996572975168851,0.002604454377571397,1.0001273665937773
4,0.0,0.0,0.45299028169763195,0.0004008395773109798,0.002616729011234109,0.9978561864798401
4,0.0,0.0,0.4640388251536718,0.0004016410140741184,0.0026086735601305033,1.0003400243775005
4,0.0,0.0,0.47508736860971157,0.0004022041271747023,0.0025834036318402864,0.9990447292151026
4,0.0,0.0,0.48613591206575135,0.00040266073998298737,0.0025446029542386395,0.9998981908753144
4,0.0,0.0,0.4971844555217912,0.0004031227237080452,0.00249613078972577,1.0001904620469177
4,0.0,0.0,0.508232998977831,0.00040367566673548273,0.002441639183724531,0.9994015374824714
4,0.0,0.0,0.5192815424338708,0.00040437551080927455,0.0023842413039902866,0.9985143950721773
4,0.0,0.0,0.5303300858899106,0.00040524779950889254,0.002326261971207111,1.0000620067531734
4,0.0,0.0,0.5413786293459504,0.0004062890286968861,0.002269088982083889,0.9996040100956746
4,0.0,0.0,0.5524271728019902,0.0004074696125316428,0.0022131309546417066,1.0000697145766195
4,0.0,0.0,0.5634757162580301,0.0004087380771933215,0.0021578757719912245,0.9999500715087835
4,0.0,0.0,0.5745242597140698,0.00041002618319241937,0.0021020343267199593,1.0001111576527317
4,0.0,0.0,0.5855728031701096,0.00041125472270878583,0.0020437476980035285,0.9996734535848417
4,0.0,0.0,0.5966213466261494,0.0004123397478609827,0.0019808322131417144,0.9969257535675206
4,0.0,0.0,0.6076698900821892,0.0004131989764455393,0.0019110358463602095,1.0001786418269014
4,0.0,0.0,0.618718433538229,0.0004137581002286516,0.0018322807331201396,0.9988044235319339
4,0.0,0.0,0.6297669769942689,0.00041395668453322355,0.001756963870214845,0.9991483048393253
4,0.0,0.0,0.6408155204503087,0.00041375329960439316,0.0019055167968069497,1.000315435070302
4,0.0,0.0,0.6518640639063484,0.0004131294846802441,0.002042035357250338,0.9977335767308778
4,0.0,0.0,0.6629126073623882,0.0004120921497793116,0.002163759950543742,0.9998074572237163
4,0.0,0.0,0.673961150818428,0.00041067409986499125,0.0022684624929566466,0.9994775960122123
4,0.0,0.0,0.6850096942744679,0.00040893253036413703,0.0023546156363635218,0.9997977045240072
4,0.0,0.0,0.6960582377305077,0.00040694556864327334,0.0024214904082493494,0.9998970209481759
4,0.0,0.0,0.7071067811865475,0.0004048071734987346,0.0024691748728842278,0.9991012669928756
4,0.0,0.0,0.7181553246425872,0.00040262089736087215,0.0024985154835343026,1.000194435842078
4,0.0,0.0,0.729203868098627,0.00040049312179201964,0.0025109909937933717,0.9983276335765879
4,0.0,0.0,0.7402524115546669,0.0003985263830526377,0.002508535275385526,0.9999006212201074
4,0.0,0.0,0.7513009550107067,0.0003968133279354283,0.002493329608629802,1.0004370469695731
4,0.0,0.0,0.7623494984667465,0.00039543171582151883,0.00246758674858516,0.9996326140387631
4,0.0,0.0,0.7733980419227863,0.0003944407470833959,0.002433348393874546,0.9986480233924099
4,0.0,0.0,0.7844465853788261,0.00039387887405930335,0.002392314898618464,1.0005093306274215
4,0.0,0.0,0.795495128834866,0.0003937631457454571,0.0023457216367994693,0.9982522605334334
4,0.0,0.0,0.8065436722909057,0.0003940900467188222,0.0022942709136420936,1.000702067167308
4,0.0,0.0,0.8175922157469455,0.0003948377081437238,0.0022381223166624276,1.0005696151853936
4,0.0,0.0,0.8286407592029853,0.00039596929190990557,0.0021769384937943004,0.9992917550283891
4,0.0,0.0,0.8396893026590251,0.00039743728088846705,0.0021099780712076077,0.998922481688744
4,0.0,0.0,0.8507378461150649,0.0003991883535847077,0.002036223232254386,0.9987667601771199
4,0.0,0.0,0.8617863895711048,0.0004011684833488571,0.0019545267171660052,1.0002192676820734
4,0.0,0.0,0.8728349330271445,0.00040332788256924196,0.0018998240090000174,0.999558859495644
4,0.0,0.0,0.8838834764831843,0.0004056254134617142,0.002071800028861981,0.9995519532017708
4,0.0,0.0,0.8949320199392241,0.0004080321141381503,0.0022351382217001836,0.9999948520859893
4,0.0,0.0,0.9059805633952639,0.0004105335476470177,0.00238757619607044,0.9978911514863218
4,0.0,0.0,0.9170291068513038,0.000413130775769555,0.0025270356145596917,1.0001602961081733
4,0.0,0.0,0.9280776503073436,0.00041583988432889303,0.0026517627795242804,1.0001992871635952
4,0.0,0.0,0.9391261937633834,0.00041869012919700584,0.002760440079707993,1.0000029643392712
4,0.0,0.0,0.9501747372194231,0.000421720911483196,0.002852257791518542,0.9989462208000862
4,0.0,0.0,0.9612232806754629,0.00042497790418021675,0.002926940275227774,1.0001560155575853
4,0.0,0.0,0.9722718241315027,0.0004285087230422462,0.0029847255475493606,0.9995092316420873
4,0.0,0.0,0.9833203675875426,0.0004323585532233652,0.0030263020036979116,0.9996243534538853
4,0.0,0.0,0.9943689110435824,0.00043656611258439503,0.0030527102166387765,0.999928747254388
4,0.0,0.0,1.0054174544996222,0.0004411602637687789,0.0030652208712392826,0.9999899368912011
4,0.0,0.0,1.016465997955662,0.0004461574959834547,0.0030652017374195317,0.9991399091142956
4,0.0,0.0,1.0275145414117017,0.0004515603998317226,0.003053987032951788,0.9994109457240176
4,0.0,0.0,1.0385630848677416,0.00045735716722453937,0.0030327616008843927,1.0002077632654136
4,0.0,0.0,1.0496116283237813,0.0004635220712747684,0.003002470189043316,0.9995658439201375
4,0.0,0.0,1.0606601717798212,0.0004700168214208978,0.0029637590417914694,1.0006802621472242
4,0.0,0.0,1.071708715235861,0.0004767926464465305,0.0029169533513011547,1.0008557705947378
4,0.0,0.0,1.0827572586919008,0.0004837929299524715,0.0028620702672530474,0.9997472851273599
4,0.0,0.0,1.0938058021479407,0.000490956205829693,0.0027988635365205905,0.9975832014075303
4,0.0,0.0,1.1048543456039803,0.0004982193126109095,0.0027268928099680734,0.9998220305051905
4,0.0,0.0,1.1159028890600202,0.0005055205040873149,0.0026456085116824957,0.9994778408863544
4,0.0,0.0,1.1269514325160601,0.0005128023200259534,0.0025544421133572026,0.999724205861657
4,0.0,0.0,1.1379999759720998,0.0005200140373446316,0.0024528917659448757,1.000508033414996
4,0.0,0.0,1.1490485194281397,0.0005271135508769531,0.002565092967145466,0.99915859584322
4,0.0,0.0,1.1600970628841794,0.0005340685745729545,0.0027346608685983043,0.9992618854106247
4,0.0,0.0,1.1711456063402192,0.0005408571066840538,0.0028921164931317023,0.9997369482654097
4,0.0,0.0,1.1821941497962591,0.0005474671613774177,0.0030359904596921616,1.0001324803514837
4,0.0,0.0,1.1932426932522988,0.0005538958275412749,0.0031651183686560724,1.0002446119865445
4,0.0,0.0,1.2042912367083387,0.0005601477661080153,0.0032786912151306913,0.9983960486723372
4,0.0,0.0,1.2153397801643784,0.0005662332941886624,0.003376277381854531,1.0007225709923435
4,0.0,0.0,1.2263883236204183,0.0005721662244494447,0.003457814894365252,0.9986079287815691
4,0.0,0.0,1.237436867076458,0.0005779616312693285,0.0035235756236958737,1.0001151875664043
4,0.0,0.0,1.2484854105324978,0.0005836337037386376,0.0035741058359388678,1.0007167966671746
4,0.0,0.0,1.2595339539885377,0.0005891938235410481,0.0036101496423324164,0.999152731664517
4,0.0,0.0,1.2705824974445774,0.0005946489776662214,0.0036325632969105293,0.9976787431673068
4,0.0,0.0,1.2816310409006173,0.0006000005855657804,0.003642228807778647,1.0003828013139426
4,0.0,0.0,1.292679584356657,0.0006052437904051184,0.003639974955573666,0.9993846547995477
4,0.0,0.0,1.3037281278126969,0.0006103672357318743,0.0036265126261648684,1.0007186237518022
4,0.0,0.0,1.3147766712687368,0.0006153533223360049,0.0036023895251448,1.000555158827148
4,0.0,0.0,1.3258252147247764,0.0006201789149238772,0.0035679670737983615,1.0003036989722023
4,0.0,0.0,1.3368737581808163,0.0006248164441182641,0.0035234198523015348,0.9994248631254133
4,0.0,0.0,1.347922301636856,0.0006292353264640802,0.003468755625992137,0.9976870547243545
4,0.0,0.0,1.358970845092896,0.0006334036046761484,0.0034038520126503657,1.0003689653967154
