time,L2_error,Linf_error,max_abs_q
0.0,0.0,0.0,1.0
0.0019531249999999998,7.900808026082294e-08,5.06371230751812e-07,0.9999812389412771
0.0039062499999999996,1.4420278268573753e-07,1.1722041535211503e-06,0.9999997528138954
0.005859374999999999,2.017070463327856e-07,2.0170146808745626e-06,0.9998557184490053
0.007812499999999999,2.5763921137626667e-07,2.9704777488315237e-06,0.9999715381130422
0.009765624999999998,3.1347615988444826e-07,3.9467555055933135e-06,0.9999665714657562
0.011718749999999998,3.6953240520497794e-07,4.890591336320638e-06,0.9998661892838618
0.013671874999999998,4.2755804867492746e-07,5.7872216944199195e-06,0.9999999063527599
0.015624999999999998,4.908451111454535e-07,6.650394331925158e-06,1.000000004103921
0.017578124999999997,5.632905795299925e-07,7.504352335124809e-06,0.9999999808277249
0.019531249999999997,6.484337676866384e-07,8.401046642458887e-06,0.9998661083825932
0.021484374999999997,7.48885725618932e-07,9.35715014602212e-06,0.9999665103403089
0.023437499999999997,8.66253065651584e-07,1.0368128546156541e-05,0.9999715743158413
0.025390624999999997,1.0014092945975787e-06,1.1432767891506046e-05,0.9998557846551832
0.027343749999999997,1.1548536549054352e-06,1.254536853168009e-05,0.9999997585925228
0.029296874999999997,1.3269770877566805e-06,1.3702565762774288e-05,0.9999812375852202
0.031249999999999997,1.5181958513182413e-06,1.490396894626711e-05,1.0000001551187432
0.03320312499999999,1.7289898476964368e-06,1.615171468105636e-05,0.9999804691726414
0.03515624999999999,1.9598867161493456e-06,1.7448692385069187e-05,0.9999999092860711
0.03710937499999999,2.2114127668609997e-06,1.8796249635577578e-05,0.9998558206954742
0.03906249999999999,2.484020586743547e-06,2.0192059869694745e-05,0.9999715931049298
0.04101562499999999,2.778003742649567e-06,2.162861866189525e-05,0.9999672919844852
0.04296874999999999,3.093412642934091e-06,2.309262506722254e-05,0.9998669386523827
0.04492187499999999,3.4299863310638547e-06,2.4586515167235312e-05,0.9999998474774833
0.04687499999999999,3.787112153343968e-06,2.608247860369506e-05,1.000000534046923
0.04882812499999999,4.163820406179696e-06,2.7551372315248734e-05,1.0000005557940794
0.05078124999999999,4.5588155372362004e-06,2.8969653452226574e-05,0.9998636977741695
0.05273437499999999,4.970540063422726e-06,3.0408641695900407e-05,0.9999638800809519
0.05468749999999999,5.397262828899007e-06,3.189239727752202e-05,0.9999735853638931
0.05664062499999999,5.837180315350866e-06,3.329111133526519e-05,0.9998578213109096
0.05859374999999999,6.288518871363656e-06,3.468193779720963e-05,0.9999983460918346
0.06054687499999999,6.749626840180189e-06,3.6057220438590054e-05,0.999981370266637
0.06249999999999999,7.219048038585323e-06,3.7398966282187196e-05,1.0000007498852141
0.06445312499999999,7.695571111764495e-06,3.8728122166098444e-05,0.9999807615713145
0.06640624999999999,8.178252358410506e-06,4.006769372583152e-05,1.0000007560578228
0.06835937499999999,8.66641241068921e-06,4.1439721066349744e-05,0.9998563316592478
0.07031249999999999,9.15960965444125e-06,4.286263202391005e-05,0.9999721947779255
0.07226562499999999,9.657595547582316e-06,4.43494043509407e-05,0.9999692248297326
0.07421874999999999,1.0160258964848605e-05,4.590680272087422e-05,0.9998688247158972
0.07617187499999999,1.0667568088116812e-05,4.7535749155724893e-05,1.0000003831023891
0.07812499999999999,1.1179518774709582e-05,4.9232678672295194e-05,1.000001426154641
0.08007812499999999,1.1696097436950043e-05,5.099156484111855e-05,1.0000040166023683
0.08203124999999999,1.2217264179286494e-05,5.2806201137789444e-05,0.9998537733167526
