mesh_level,time,L2_error,Linf_error,max_abs_q
8,0.0,0.0,0.0,1.0
8,0.00039062499999999997,2.674004041802796e-07,1.401956203225807e-06,0.9999881749101822
8,0.0007812499999999999,5.312193120597349e-07,2.8202733114157663e-06,0.9999522265350267
8,0.001171875,7.914462305670506e-07,4.260106674466857e-06,0.9998921567722137
8,0.0015624999999999999,1.0479429505329204e-06,5.726565854836246e-06,0.9998515696913728
8,0.0019531249999999998,1.3005163755114756e-06,7.2246070000510365e-06,0.9999238626559225
8,0.00234375,1.5489674085227068e-06,8.758946115734571e-06,0.9999720503461241
8,0.002734375,1.7931223977128897e-06,1.033399047248914e-05,0.999996132074827
8,0.0031249999999999997,2.0328520223382955e-06,1.1953785719354473e-05,0.9999961075431877
8,0.0035156249999999997,2.268081234428276e-06,1.3621976578758084e-05,0.9999719768729476
8,0.0039062499999999996,2.498792912224532e-06,1.5341779296958874e-05,0.9999237406346883
8,0.0042968749999999995,2.7250271699798676e-06,1.711596418477873e-05,0.9998513998726218
8,0.0046875,2.9468777445513e-06,1.89468468462968e-05,0.9997549561263716
8,0.005078125,3.164486497049584e-06,2.083628680248431e-05,0.999634411450129
8,0.0054687500000000005,3.3780367895381785e-06,2.2785692405408176e-05,0.999608766070536
8,0.005859375000000001,3.5877462935237926e-06,2.479603104708905e-05,0.9997342006845279
8,0.006250000000000001,3.793859638669462e-06,2.6867843769325106e-05,0.9998355444419448
8,0.0066406250000000016,3.996641199894983e-06,2.9001263504579988e-05,0.9999127947081798
8,0.007031250000000002,4.196368238641034e-06,3.119603625206108e-05,0.9999659494262166
8,0.007421875000000002,4.393324552829034e-06,3.345154456336347e-05,0.9999950071209799
8,0.007812500000000002,4.5877947397731e-06,3.5766832816377936e-05,0.999999966903136
8,0.008203125000000002,4.780059139432148e-06,3.8140633766101106e-05,0.9999808284723865
8,0.008593750000000002,4.9703894948351754e-06,4.057139596974624e-05,1.0000002838998998
8,0.008984375000000003,5.159045339919512e-06,4.305731170185789e-05,0.9999957296317465
8,0.009375000000000003,5.346271106127628e-06,4.5596345039311537e-05,0.9999670755140516
8,0.009765625000000003,5.532293921765392e-06,4.8186259819990584e-05,0.9999143220028353
8,0.010156250000000004,5.717322064179489e-06,5.082464723889235e-05,0.9998374701502228
8,0.010546875000000004,5.901544015162377e-06,5.3508952863629e-05,0.9997365216056974
8,0.010937500000000005,6.085128062248788e-06,5.6236502882126005e-05,0.999611478617124
8,0.011328125000000005,6.268222382585988e-06,5.900452943866097e-05,0.9994623440315623
8,0.011718750000000005,6.450955544215351e-06,6.181019492260131e-05,0.9994257670477315
8,0.012109375000000006,6.633437358574346e-06,6.465061510420311e-05,0.9995805978328374
8,0.012500000000000006,6.815760018793345e-06,6.752288104008852e-05,0.99971134008768
8,0.012890625000000006,6.997999461502626e-06,7.042407967304543e-05,0.9998179903702394
8,0.013281250000000007,7.180216893854293e-06,7.33513130860286e-05,0.99990054582589
8,0.013671875000000007,7.362460431562713e-06,7.630171637643124e-05,0.9999590041884013
8,0.014062500000000007,7.544766800103075e-06,7.927247412004013e-05,0.9999933637808839
8,0.014453125000000008,7.7271630564049e-06,8.226083543452778e-05,1.000003623516677
8,0.014843750000000008,7.909668294821636e-06,8.526412763554259e-05,0.9999897829001738
8,0.015234375000000008,8.092295306905294e-06,8.827976849679064e-05,0.9999518420275844
8,0.015625000000000007,8.275052169967083e-06,9.130527714590331e-05,0.999889801587633
8,0.016015625000000006,8.457943745279735e-06,9.433828361568586e-05,0.9998480481873577
8,0.016406250000000004,8.640973071017198e-06,9.737653708960514e-05,0.9999232049848054
8,0.016796875000000003,8.824142639803932e-06,0.00010041791288836754,0.9999742566684129
8,0.0171875,9.007455554608636e-06,0.00010346041823450225,1.0000012016923843
8,0.017578125,9.190916560032053e-06,0.0001065021968499058,1.0000040391005653
8,0.01796875,9.374532948285982e-06,0.00010954153244410736,0.99998276852712
8,0.018359374999999997,9.55831534253161e-06,0.00011257685113838511,0.9999373901971883
8,0.018749999999999996,9.742278361001844e-06,0.00011560672289487317,0.9998679049275271
8,0.019140624999999994,9.926441167361114e-06,0.00011862986200775194,0.9997760461679679
8,0.019531249999999993,1.0110827914177119e-05,0.00012164512670739813,0.9998685005253497
8,0.01992187499999999,1.0295468086001006e-05,0.00012465151795529317,0.9999368617003744
8,0.02031249999999999,1.0480396749912911e-05,0.00012764817748273094,0.999981127919621
8,0.02070312499999999,1.0665654721902433e-05,0.00013063438512728176,1.0000012979985409
8,0.021093749999999988,1.0851288656190782e-05,0.00013360955554442278,0.9999973713417272
8,0.021484374999999986,1.103735106616062e-05,0.00013657323434337898,0.9999693479431127
8,0.021874999999999985,1.122390028392071e-05,0.00013952509370482313,0.9999172283860968
8,0.022265624999999983,1.141100036606481e-05,0.00014246492754826923,0.9998410138436026
8,0.022656249999999982,1.1598720952303489e-05,0.00014539264629459536,0.999740706078066
8,0.02304687499999998,1.1787137083778337e-05,0.00014830827128298196,0.9996163074413592
8,0.02343749999999998,1.1976328986421474e-05,0.00015121192889855362,0.9994678208746477
8,0.023828124999999978,1.2166381825810476e-05,0.00015410384445363468,0.9992952499081861
8,0.024218749999999976,1.2357385437372095e-05,0.00015698433587546523,0.9991982780623878
8,0.024609374999999975,1.254943403733937e-05,0.00015985380724975462,0.9993825409002545
8,0.024999999999999974,1.2742625918001016e-05,0.00016271274225532206,0.9995427229998612
8,0.025390624999999972,1.2937063131145604e-05,0.00016556169754283756,0.9996788204353025
8,0.02578124999999997,1.3132851162853694e-05,0.00016840129608625132,0.9997908298671674
8,0.02617187499999997,1.3330098602441563e-05,0.00017123222054965526,0.999878748542681
8,0.026562499999999968,1.3528916807823656e-05,0.00017405520670599195,0.9999425742957955
8,0.026953124999999967,1.372941956984464e-05,0.000176871036932702,0.9999823055472336
8,0.027343749999999965,1.3931722777205717e-05,0.00017968053381783866,0.9999979413044844
8,0.027734374999999964,1.413594408384372e-05,0.0001824845539079023,0.9999894811617542
8,0.028124999999999963,1.4342202579936969e-05,0.00018528398161138382,0.9999569252998729
8,0.02851562499999996,1.4550618468281059e-05,0.0001880797232934328,0.9999002744861581
8,0.02890624999999996,1.4761312746488796e-05,0.00019087270157031044,0.9998195300742394
8,0.02929687499999996,1.4974406896607981e-05,0.00019366384982721918,0.9997146940038423
8,0.029687499999999957,1.5190022582845504e-05,0.00019645410697721744,0.9998052231238329
8,0.030078124999999956,1.5408281358180246e-05,0.00019924441246849112,0.999889569731226
8,0.030468749999999954,1.5629304380681994e-05,0.00020203570155447048,0.9999498231602147
8,0.030859374999999953,1.585321214027827e-05,0.00020482890083872718,0.9999859819068484
8,0.03124999999999995,1.608012419633839e-05,0.00020762492409942546,0.9999980450547137
8,0.03164062499999995,1.6310158927218196e-05,0.00021042466839793494,0.9999860122751995
8,0.03203124999999995,1.6543433291872458e-05,0.00021322901047721166,0.9999498838277038
8,0.03242187499999995,1.678006260441943e-05,0.00021603880345483217,0.9998896605597856
8,0.032812499999999946,1.702016032190976e-05,0.00021885487380629565,0.9998053439072583
8,0.033203124999999944,1.726383784587502e-05,0.0002216780186396483,0.9997188582795272
8,0.03359374999999994,1.7511204338290184e-05,0.00022450900326465018,0.9998238026259357
8,0.03398437499999994,1.7762366551973755e-05,0.00022734855904199547,0.9999046516858768
8,0.03437499999999994,1.8017428676007998e-05,0.000230197381520858,0.9999614033426829
8,0.03476562499999994,1.827649219656389e-05,0.0002330561288489963,0.9999940560676303
8,0.03515624999999994,1.8539655772907303e-05,0.00023592542045147713,1.0000026089202938
8,0.035546874999999936,1.880701512908563e-05,0.0002388058359763523,0.9999870615488673
8,0.035937499999999935,1.907866296132204e-05,0.00024169791448930278,0.9999474141904532
8,0.03632812499999993,1.935468886090288e-05,0.00024460215391208795,0.9998836676713154
8,0.03671874999999993,1.9635179252658927e-05,0.00024751901070030335,0.9997958234071012
8,0.03710937499999993,1.9920217348722e-05,0.00025044889973913076,0.9996838834030248
8,0.03749999999999993,2.020988311718923e-05,0.00025339219445491556,0.9995478502540188
8,0.03789062499999993,2.0504253265608462e-05,0.0002563492271301926,0.9993877271448476
8,0.038281249999999926,2.0803401238491153e-05,0.0002593202894015101,0.9992035178501867
8,0.038671874999999925,2.1107397228752373e-05,0.0002623056329408846,0.9992899180440395
8,0.039062499999999924,2.1416308201829685e-05,0.0002653054703028457,0.9994625698937305
8,0.03945312499999992,2.173019793238699e-05,0.0002683199759174748,0.9996111321909249
8,0.03984374999999992,2.2049127052695233e-05,0.0002713492872302714,0.9997356011026882
8,0.04023437499999992,2.2373153111801843e-05,0.0002743935059688063,0.9998359733844017
8,0.04062499999999992,2.270233064452575e-05,0.00027745269952011986,0.9999122463802709
8,0.04101562499999992,2.303671124995176e-05,0.00028052690241697764,0.9999644180238059
8,0.041406249999999915,2.3376343677708052e-05,0.00028361611791050123,0.9999924868382721
8,0.041796874999999914,2.3721273921813748e-05,0.0002867203196208479,0.9999964519371098
8,0.04218749999999991,2.407154532083026e-05,0.00028983945325850025,0.9999763130243233
8,0.04257812499999991,2.44271986632764e-05,0.000292973438396682,0.9999320703948379
8,0.04296874999999991,2.4788272297932927e-05,0.000296122170287072,0.9998637249348239
8,0.04335937499999991,2.5154802247326753e-05,0.00029928552171271106,0.9997712781219886
8,0.04374999999999991,2.5526822324013512e-05,0.00030246334485678483,0.9998608988946263
8,0.044140624999999906,2.590436424902023e-05,0.0003056554731892258,0.999930315102704
8,0.044531249999999904,2.628745777090304e-05,0.0003088617233513724,0.9999756380939119
8,0.0449218749999999,2.667613078549484e-05,0.00031208189703424427,0.999996866790231
8,0.0453124999999999,2.707040945500905e-05,0.0003153157828427178,0.9999940006949932
8,0.0457031249999999,2.7470318325890105e-05,0.0003185631581339443,0.999967039892716
8,0.0460937499999999,2.7875880445262754e-05,0.0003218237908216848,0.9999159850489233
8,0.0464843749999999,2.8287117474969187e-05,0.0003250974411443952,0.9998408374099543
8,0.046874999999999896,2.8704049802582043e-05,0.00032838386338485126,0.9998921271670591
8,0.047265624999999895,2.9126696649682774e-05,0.00033168280753759216,0.9999543140181025
8,0.04765624999999989,2.955507617613133e-05,0.0003349940209149693,0.999992406291259
8,0.04804687499999989,2.998920558041297e-05,0.0003383172496939091,1.0000064030619356
8,0.04843749999999989,3.0429101195959933e-05,0.00034165224038917863,0.9999963039874704
8,0.04882812499999989,3.0874778582904857e-05,0.0003449987412550426,0.9999621093068433
