nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,projection_enabled,projection_mode,projection_frequency,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.031249999999999997,101,0.1273040336137861,0.6618850708432747,0.1273040336137861,0.6618850708432747,0.1031556999660097,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.015624999999999998,202,0.007341467962770166,0.050469508096023796,0.007341467962770166,0.050469508096023796,0.22570799995446578,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,4.116065755455567,3.7130967999409825
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.007812499999999999,403,0.00019788829706501534,0.001700593485203905,0.00019788829706501534,0.001700593485203905,0.5842460000421852,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,5.213310365570061,4.891301804072466
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.0039062499999999996,805,6.530854578226813e-06,6.44431892944386e-05,6.530854578226813e-06,6.44431892944386e-05,1.8383536000037566,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,4.921270700718888,4.721866611172648
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.0019531249999999998,1609,2.3689163548179496e-07,2.249352112237979e-06,2.3689163548179496e-07,2.249352112237979e-06,8.539632800035179,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,4.784972620491418,4.840446472283569
32,32,2048,0.03125,0.022097086912079608,22,45056,3.141592653589793,3.141592653589793,True,1.0,0.0009765624999999999,3217,1.050329795000063e-08,7.870311413693543e-08,1.050329795000063e-08,7.870311413693543e-08,103.23739359999308,False,post,step,projected,exchange,sin2pi_xy,exact_qb,sinx_rk_stage,inflow,4.495312960051104,4.836944985548175
