nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.031249999999999997,101,0.18064288792858016,0.6637096132209047,0.18064288792858016,0.6637096132209047,3.084682200000316,diagonal,exact_trace,sin2pi_xy,exact_qb,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.015624999999999998,202,0.014211630300797517,0.10224396093444965,0.014211630300797517,0.10224396093444965,0.27985890000036306,diagonal,exact_trace,sin2pi_xy,exact_qb,none,all,3.6679964863676786,2.6985365379535398
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.007812499999999999,403,0.0008559965959032349,0.012182102605733491,0.0008559965959032349,0.012182102605733491,0.834150600000612,diagonal,exact_trace,sin2pi_xy,exact_qb,none,all,4.053323194614324,3.069180566503236
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.0039062499999999996,805,5.41793615766787e-05,0.000779532007406103,5.41793615766787e-05,0.000779532007406103,2.5415382000001046,diagonal,exact_trace,sin2pi_xy,exact_qb,none,all,3.9817897606455617,3.966011089824974
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.0019531249999999998,1609,3.490356225576215e-06,5.212669503917855e-05,3.490356225576215e-06,5.212669503917855e-05,13.084309799999573,diagonal,exact_trace,sin2pi_xy,exact_qb,none,all,3.9562972031781896,3.9025139633398402
