nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
2,2,8,0.5,0.35355339059327373,22,176,anti,5.0,5.0,True,1.0,0.015624999999999998,320,0.0,0.0,0.0,0.0030094693112195816,0.022985645233619775,0.0030094693112195816,0.022985645233619775,0.6067494000017177,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,anti,5.0,5.0,True,1.0,0.007812499999999999,640,0.0,0.0,0.0,0.0001816828100007167,0.0014566030094711468,0.0001816828100007167,0.0014566030094711468,0.9051873999997042,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,4.050015275153622,3.980053528727334
6,6,72,0.16666666666666666,0.1178511301977579,22,1584,anti,5.0,5.0,True,1.0,0.005208333333333332,961,0.0,0.0,0.0,2.4301237643424944e-05,0.00021328939025966331,2.4301237643424944e-05,0.00021328939025966331,1.739595700004429,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,4.961549201964873,4.738292830000769
8,8,128,0.125,0.08838834764831843,22,2816,anti,5.0,5.0,True,1.0,0.0039062499999999996,1280,0.0,0.0,0.0,5.799091102068729e-06,5.238251070416311e-05,5.799091102068729e-06,5.238251070416311e-05,3.036715100002766,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,4.980588710077237,4.880655582451714
16,16,512,0.0625,0.044194173824159216,22,11264,anti,5.0,5.0,True,1.0,0.0019531249999999998,2560,0.0,0.0,0.0,1.8269942893160496e-07,1.6791188232057053e-06,1.8269942893160496e-07,1.6791188232057053e-06,16.19636090000131,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,4.988282773160947,4.963308978380341
32,32,2048,0.03125,0.022097086912079608,22,45056,anti,5.0,5.0,True,1.0,0.0009765624999999999,5120,0.0,0.0,0.0,5.811027227225334e-09,5.192900853767668e-08,5.811027227225334e-09,5.192900853767668e-08,299.8354435000001,projected,exact_trace,sin2pi_xy,exact_qb,triangle,rk_stage_exact_trace,all,4.974535099936778,5.015019835469001
