nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
2,2,8,0.5,0.35355339059327373,22,176,anti,0.2,0.2,True,0.05,0.0011048543456039805,182,0.0,0.0,0.0,0.005547993200181768,0.034394108473338125,0.005547993200181768,0.034394108473338125,0.6720705999905476,projected,exchange,sin2pi_x,exact_qb,triangle,none,all,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,anti,0.2,0.2,True,0.05,0.0005524271728019902,363,0.0,0.0,0.0,0.0002883502762649219,0.0024761824742862704,0.0002883502762649219,0.0024761824742862704,1.7133388000074774,projected,exchange,sin2pi_x,exact_qb,triangle,none,all,4.26607170970708,3.7959719218099597
