nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.044194173824159216,72,0.0,0.0,0.0,1.3663164161648678,5.208152688224624,1.3663164161648678,5.208152688224624,0.5920716000036919,diagonal,exchange,sin2pi_x,opposite_boundary,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.022097086912079608,143,0.0,0.0,0.0,0.12822938098940026,0.765435849466574,0.12822938098940026,0.765435849466574,0.5431669999961741,diagonal,exchange,sin2pi_x,opposite_boundary,none,all,3.4134928591921776,2.766418367990385
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.011048543456039804,285,0.0,0.0,0.0,0.008883556625700237,0.03333694886582361,0.008883556625700237,0.03333694886582361,1.051656700001331,diagonal,exchange,sin2pi_x,opposite_boundary,none,all,3.851445661551164,4.521087497619334
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.005524271728019902,569,0.0,0.0,0.0,0.001545880525749446,0.006956114511622924,0.001545880525749446,0.006956114511622924,2.8178317999991123,diagonal,exchange,sin2pi_x,opposite_boundary,none,all,2.522708566354472,2.2607684813920383
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.002762135864009951,1138,0.0,0.0,0.0,0.00023953548366887378,0.0010929115984608107,0.00023953548366887378,0.0010929115984608107,14.451262399998086,diagonal,exchange,sin2pi_x,opposite_boundary,none,all,2.690117533052501,2.670104970986411
