nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,0.34374999999999994,False,1.0,0.031249999999999997,11,nan,nan,113.64628371721051,1229.8271979876445,0.45870020000074874,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,0.23437499999999997,False,1.0,0.015624999999999998,15,nan,nan,98.2288198661795,1084.2721242424022,0.03174570000010135,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,0.14062499999999997,False,1.0,0.007812499999999999,18,nan,nan,135.275878156015,1554.164619347676,0.025619399999413872,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,0.08203124999999999,False,1.0,0.0039062499999999996,21,nan,nan,125.40204886232972,1881.0027542120927,0.06491439999990689,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,0.04492187499999999,False,1.0,0.0019531249999999998,23,nan,nan,154.71463725721966,2404.3233618090644,0.27550419999897713,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
32,32,2048,0.03125,0.022097086912079608,22,45056,3.141592653589793,0.023437499999999997,False,1.0,0.0009765624999999999,24,nan,nan,100.53559795418433,1564.6600284994781,1.321309500001007,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
