nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
8,8,128,0.125,0.08838834764831843,22,2816,anti,0.1,0.1,True,1.0,0.0039062499999999996,26,0.0,0.0,0.0,7.198237077867312e-06,7.451555875898075e-05,7.198237077867312e-06,7.451555875898075e-05,0.35810279998986516,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,nan,nan
16,16,512,0.0625,0.044194173824159216,22,11264,anti,0.1,0.1,True,1.0,0.0019531249999999998,52,0.0,0.0,0.0,2.353073304283681e-07,2.3224976003488607e-06,2.353073304283681e-07,2.3224976003488607e-06,0.20766449999064207,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.935025448958887,5.0037926789159455
32,32,2048,0.03125,0.022097086912079608,22,45056,anti,0.1,0.1,True,1.0,0.0009765624999999999,103,0.0,0.0,0.0,9.347591613504229e-09,7.398065932084918e-08,9.347591613504229e-09,7.398065932084918e-08,1.663249299992458,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.653807749036076,4.972385137842878
64,64,8192,0.015625,0.011048543456039804,22,180224,anti,0.1,0.1,True,1.0,0.00048828124999999995,205,0.0,0.0,0.0,4.804170455454627e-10,2.6582190892909807e-09,4.804170455454627e-10,2.6582190892909807e-09,19.403173400001833,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.282235460729473,4.798616236978011
128,128,32768,0.0078125,0.005524271728019902,22,720896,anti,0.1,0.1,True,1.0,0.00024414062499999997,410,0.0,0.0,0.0,2.8025241164911747e-11,1.0247075410418915e-10,2.8025241164911747e-11,1.0247075410418915e-10,197.87539190000098,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.099488646834259,4.697175897856877
