nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.031249999999999997,101,0.19799422210489273,0.4289109625277926,0.19799422210489273,0.4289109625277926,0.6577488999992056,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.015624999999999998,202,1.5309951553368284,3.594085554800821,1.5309951553368284,3.594085554800821,0.3266254000009212,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,-2.950939482494445,-3.0668746562716755
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.007812499999999999,403,70.1386819582442,206.24204098844115,70.1386819582442,206.24204098844115,0.9680308999995759,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,-5.517668697099599,-5.84256988404169
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,2.0703124999999996,False,1.0,0.0039062499999999996,530,nan,nan,313.8110599756406,1022.8096047701164,1.4595384999993257,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,1.2109374999999998,False,1.0,0.0019531249999999998,620,nan,nan,308.32113608933946,1024.393240942638,4.749705799998992,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
