nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,9.42477796076938,9.42477796076938,True,1.0,0.031249999999999997,302,0.0,0.0,0.0,0.07970372718760599,0.2660402197322449,0.07970372718760599,0.2660402197322449,2.8168046999999206,projected,exchange,sin2pi_xy,exact_qb,rk_stage_exact_qb,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,9.42477796076938,9.42477796076938,True,1.0,0.015624999999999998,604,0.0,0.0,0.0,0.007313403113501779,0.049838448067314856,0.007313403113501779,0.049838448067314856,4.655881099999533,projected,exchange,sin2pi_xy,exact_qb,rk_stage_exact_qb,all,3.4460324001527476,2.4163133179040073
4,4,32,0.25,0.17677669529663687,22,704,9.42477796076938,9.42477796076938,True,1.0,0.007812499999999999,1207,0.0,0.0,0.0,0.00019760827267089465,0.0017913323826821426,0.00019760827267089465,0.0017913323826821426,8.196093700003985,projected,exchange,sin2pi_xy,exact_qb,rk_stage_exact_qb,all,5.2098276350447605,4.7981541844852265
8,8,128,0.125,0.08838834764831843,22,2816,9.42477796076938,9.42477796076938,True,1.0,0.0039062499999999996,2413,0.0,0.0,0.0,6.754472585651715e-06,6.406470175346346e-05,6.754472585651715e-06,6.406470175346346e-05,9.313899000000674,projected,exchange,sin2pi_xy,exact_qb,rk_stage_exact_qb,all,4.8706564119806375,4.805359562373198
16,16,512,0.0625,0.044194173824159216,22,11264,9.42477796076938,9.42477796076938,True,1.0,0.0019531249999999998,4826,0.0,0.0,0.0,2.4872419610784333e-07,2.144425256450644e-06,2.4872419610784333e-07,2.144425256450644e-06,93.35489560000133,projected,exchange,sin2pi_xy,exact_qb,rk_stage_exact_qb,all,4.7632243568200066,4.900866745309427
