nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,1.0,1.0,True,1.0,0.044194173824159216,23,0.0,0.0,0.0,0.5886788447654616,3.1792852154879676,0.5886788447654616,3.1792852154879676,0.36124959999870043,diagonal,exchange,sin2pi_x,exact_qb,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,1.0,1.0,True,1.0,0.022097086912079608,46,0.0,0.0,0.0,0.1779362630755118,0.9066056420196602,0.1779362630755118,0.9066056420196602,0.19994449999649078,diagonal,exchange,sin2pi_x,exact_qb,none,all,1.7261202236342184,1.8101554026814097
4,4,32,0.25,0.17677669529663687,22,704,1.0,1.0,True,1.0,0.011048543456039804,91,0.0,0.0,0.0,0.013345023193967728,0.0734426731494743,0.013345023193967728,0.0734426731494743,0.11524259999714559,diagonal,exchange,sin2pi_x,exact_qb,none,all,3.7369868410703266,3.625784663780333
8,8,128,0.125,0.08838834764831843,22,2816,1.0,1.0,True,1.0,0.005524271728019902,182,0.0,0.0,0.0,0.0016838452455504294,0.008950022703837678,0.0016838452455504294,0.008950022703837678,0.7168935999943642,diagonal,exchange,sin2pi_x,exact_qb,none,all,2.986470354757443,3.0366553233591826
16,16,512,0.0625,0.044194173824159216,22,11264,1.0,1.0,True,1.0,0.002762135864009951,363,0.0,0.0,0.0,0.00021609592674954887,0.0011451071265969892,0.00021609592674954887,0.0011451071265969892,4.1928560999949696,diagonal,exchange,sin2pi_x,exact_qb,none,all,2.962015769232161,2.9664087710603364
