nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
2,2,8,0.5,0.35355339059327373,22,176,anti,5.0,5.0,True,1.0,0.022097086912079608,227,0.0,0.0,0.0,0.0033928296249574213,0.025690212557984246,0.0033928296249574213,0.025690212557984246,0.46486169999843696,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,anti,5.0,5.0,True,1.0,0.011048543456039804,453,0.0,0.0,0.0,0.00020596734082563642,0.0016338633816728176,0.00020596734082563642,0.0016338633816728176,0.660548400002881,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.042001485215532,3.974859566802279
6,6,72,0.16666666666666666,0.1178511301977579,22,1584,anti,5.0,5.0,True,1.0,0.007365695637359869,679,0.0,0.0,0.0,2.8616757638250455e-05,0.00024018192444885678,2.8616757638250455e-05,0.00024018192444885678,1.2719602000070154,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.867805143841268,4.728658444606986
8,8,128,0.125,0.08838834764831843,22,2816,anti,5.0,5.0,True,1.0,0.005524271728019902,906,0.0,0.0,0.0,6.934210352590666e-06,5.916030154673457e-05,6.934210352590666e-06,5.916030154673457e-05,2.112858000000415,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.927402261669555,4.870466580757591
16,16,512,0.0625,0.044194173824159216,22,11264,anti,5.0,5.0,True,1.0,0.002762135864009951,1811,0.0,0.0,0.0,2.2134988659010627e-07,1.9139541609369815e-06,2.2134988659010627e-07,1.9139541609369815e-06,12.543303699996613,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.969331062673838,4.950001223126205
32,32,2048,0.03125,0.022097086912079608,22,45056,anti,5.0,5.0,True,1.0,0.0013810679320049755,3621,0.0,0.0,0.0,6.955859098654376e-09,6.025842294588024e-08,6.955859098654376e-09,6.025842294588024e-08,203.83960279999883,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.991956115046216,4.989249551657119
