nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,anti,0.1,0.1,True,1.0,0.044194173824159216,3,0.0,0.0,0.0,0.1112533789482104,0.8938421487263862,0.1112533789482104,0.8938421487263862,0.21766539999953238,diagonal,exchange,sin2pi_x,periodic_vmap,simplex,none,all,nan,nan
