nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
2,2,8,0.5,0.35355339059327373,22,176,anti,0.1,0.1,True,0.05,0.0011048543456039805,91,0.0,0.0,0.0,0.0023868930535193007,0.012865505150281564,0.0023868930535193007,0.012865505150281564,0.30852420000883285,projected,exchange,sin2pi_x,exact_qb,triangle,rk_stage_exact_qb,all,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,anti,0.1,0.1,True,0.05,0.0005524271728019902,182,0.0,0.0,0.0,0.0002405397922464902,0.0020896450871054073,0.0002405397922464902,0.0020896450871054073,0.7274444000067888,projected,exchange,sin2pi_x,exact_qb,triangle,rk_stage_exact_qb,all,3.310786444482137,2.622178268388664
