nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
8,8,128,0.125,0.08838834764831843,22,2816,anti,0.05,0.05,True,1.0,0.0039062499999999996,13,0.0,0.0,0.0,7.1824998030807515e-06,7.303095782196234e-05,7.1824998030807515e-06,7.303095782196234e-05,0.3585227000003215,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,nan,nan
16,16,512,0.0625,0.044194173824159216,22,11264,anti,0.05,0.05,True,1.0,0.0019531249999999998,26,0.0,0.0,0.0,2.319939121657348e-07,2.4934714255575585e-06,2.319939121657348e-07,2.4934714255575585e-06,0.18669410000438802,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.952327195512499,4.872280576702584
32,32,2048,0.03125,0.022097086912079608,22,45056,anti,0.05,0.05,True,1.0,0.0009765624999999999,52,0.0,0.0,0.0,7.684214842311162e-09,7.755869962933204e-08,7.684214842311162e-09,7.755869962933204e-08,2.652507799997693,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.916045281598053,5.006723244993214
64,64,8192,0.015625,0.011048543456039804,22,180224,anti,0.05,0.05,True,1.0,0.00048828124999999995,103,0.0,0.0,0.0,3.0561775569795665e-10,2.5014550986135475e-09,3.0561775569795665e-10,2.5014550986135475e-09,23.289026599988574,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.6520975875270025,4.95444915387686
96,96,18432,0.010416666666666666,0.007365695637359844,22,405504,anti,0.05,0.05,True,1.0,0.0003255208333333322,154,0.0,0.0,0.0,5.328362999700883e-11,3.705250273267069e-10,5.328362999700883e-11,3.705250273267069e-10,62.84571349999169,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.307907061040224,4.7099167109558335
128,128,32768,0.0078125,0.005524271728019902,22,720896,anti,0.05,0.05,True,1.0,0.00024414062499999997,205,0.0,0.0,0.0,1.5771245391647078e-11,9.031619896404663e-11,1.5771245391647078e-11,9.031619896404663e-11,159.6729914000025,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.231896600472827,4.906820038205572
