nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.031249999999999997,101,0.0,0.0,0.0,0.4270531602598788,0.7439384434464874,0.4270531602598788,0.7439384434464874,0.25201319999905536,projected,exchange,sin2pi_xy,opposite_boundary,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.015624999999999998,202,0.0,0.0,0.0,0.009831128616808398,0.05798633211550808,0.009831128616808398,0.05798633211550808,0.6582873000006657,projected,exchange,sin2pi_xy,opposite_boundary,none,all,5.440914811843564,3.681398462085256
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.007812499999999999,403,0.0,0.0,0.0,0.00020662881344282944,0.0016226052550669667,0.00020662881344282944,0.0016226052550669667,3.4266579000031925,projected,exchange,sin2pi_xy,opposite_boundary,none,all,5.572243697372423,5.1593289134665365
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.0039062499999999996,805,0.0,0.0,0.0,6.764108159654155e-06,6.480519301665932e-05,6.764108159654155e-06,6.480519301665932e-05,10.710739000001922,projected,exchange,sin2pi_xy,opposite_boundary,none,all,4.9329979062698275,4.6460588308699124
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.0019531249999999998,1609,0.0,0.0,0.0,2.574312376342133e-07,2.2266838212159357e-06,2.574312376342133e-07,2.2266838212159357e-06,44.06376910000108,projected,exchange,sin2pi_xy,opposite_boundary,none,all,4.715640697850289,4.863140803054962
