nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,anti,10.0,10.0,True,1.0,0.031249999999999997,320,0.0,0.0,0.0,0.9080263502449603,1.631931454859686,0.9080263502449603,1.631931454859686,0.3573281999997562,projected,exchange,sin2pi_xy,opposite_boundary,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,anti,10.0,10.0,True,1.0,0.015624999999999998,640,0.0,0.0,0.0,0.02009139513770508,0.03841094185718652,0.02009139513770508,0.03841094185718652,0.5949881000015012,projected,exchange,sin2pi_xy,opposite_boundary,none,all,5.498084511277891,5.408919311642036
4,4,32,0.25,0.17677669529663687,22,704,anti,10.0,10.0,True,1.0,0.007812499999999999,1280,0.0,0.0,0.0,0.00022963180970065274,0.0017328619586520766,0.00022963180970065274,0.0017328619586520766,1.6800688999974227,projected,exchange,sin2pi_xy,opposite_boundary,none,all,6.451111432538197,4.470288702171069
8,8,128,0.125,0.08838834764831843,22,2816,anti,10.0,10.0,True,1.0,0.0039062499999999996,2560,0.0,0.0,0.0,7.04706930128215e-06,6.844366559555226e-05,7.04706930128215e-06,6.844366559555226e-05,6.491200299999036,projected,exchange,sin2pi_xy,opposite_boundary,none,all,5.0261552929880216,4.6620958950281395
16,16,512,0.0625,0.044194173824159216,22,11264,anti,10.0,10.0,True,1.0,0.0019531249999999998,5120,0.0,0.0,0.0,2.388697195105732e-07,2.434134386126302e-06,2.388697195105732e-07,2.434134386126302e-06,24.622937600001023,projected,exchange,sin2pi_xy,opposite_boundary,none,all,4.882727515449037,4.813436302318538
