nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,anti,0.2,0.2,True,1.0,0.031249999999999997,7,0.0,0.0,0.0,0.13676427413568557,0.4174719188880607,0.13676427413568557,0.4174719188880607,0.24088009999832138,diagonal,exchange,sin2pi_xy,exact_qb,triangle,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,anti,0.2,0.2,True,1.0,0.015624999999999998,13,0.0,0.0,0.0,0.026626120731360194,0.2885014948384105,0.026626120731360194,0.2885014948384105,0.006186099999467842,diagonal,exchange,sin2pi_xy,exact_qb,triangle,none,all,2.3607772586489877,0.5331003643867024
4,4,32,0.25,0.17677669529663687,22,704,anti,0.2,0.2,True,1.0,0.007812499999999999,26,0.0,0.0,0.0,0.0032687643240177883,0.01683184737641863,0.0032687643240177883,0.01683184737641863,0.017472899999120273,diagonal,exchange,sin2pi_xy,exact_qb,triangle,none,all,3.0260249832015864,4.099313360845538
