nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.044194173824159216,72,0.0,0.0,0.0,0.6198588426863592,3.130067763617199,0.6198588426863592,3.130067763617199,0.658442499996454,diagonal,exchange,sin2pi_x,exact_qb,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.022097086912079608,143,0.0,0.0,0.0,0.13705601693915276,0.8572918918165496,0.13705601693915276,0.8572918918165496,0.09830750000401167,diagonal,exchange,sin2pi_x,exact_qb,none,all,2.177174049508772,1.8683354870535258
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.011048543456039804,285,0.0,0.0,0.0,0.011446181588654791,0.08080474510086155,0.011446181588654791,0.08080474510086155,1.4935208000024431,diagonal,exchange,sin2pi_x,exact_qb,none,all,3.581827360742833,3.4072745785680656
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.005524271728019902,569,0.0,0.0,0.0,0.001365819673156564,0.008738137356800707,0.001365819673156564,0.008738137356800707,2.603171199996723,diagonal,exchange,sin2pi_x,exact_qb,none,all,3.067027475159181,3.2090423257838587
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.002762135864009951,1138,0.0,0.0,0.0,0.00017092468346054917,0.00101291391588465,0.00017092468346054917,0.00101291391588465,13.836674899997888,diagonal,exchange,sin2pi_x,exact_qb,none,all,2.9983343609553197,3.108814214422575
