nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.044194173824159216,72,0.0,0.0,0.0,0.5456758782400116,2.7250936968812014,0.5456758782400116,2.7250936968812014,0.6140056000003824,diagonal,exact_trace,sin2pi_x,exact_qb,rk_stage_exact_trace,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,3.141592653589793,True,1.0,0.022097086912079608,143,0.0,0.0,0.0,0.0870217331291209,0.6608503988608098,0.0870217331291209,0.6608503988608098,2.9018957000007504,diagonal,exact_trace,sin2pi_x,exact_qb,rk_stage_exact_trace,all,2.6485966153059834,2.0439102136683966
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,3.141592653589793,True,1.0,0.011048543456039804,285,0.0,0.0,0.0,0.0021474568409298217,0.022276653413607295,0.0021474568409298217,0.022276653413607295,6.432233200001065,diagonal,exact_trace,sin2pi_x,exact_qb,rk_stage_exact_trace,all,5.340674708119612,4.890719295861164
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,3.141592653589793,True,1.0,0.005524271728019902,569,0.0,0.0,0.0,0.00011868870422239593,0.0018656080741267234,0.00011868870422239593,0.0018656080741267234,11.71730099999695,diagonal,exact_trace,sin2pi_x,exact_qb,rk_stage_exact_trace,all,4.177374593489531,3.577814672575647
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,3.141592653589793,True,1.0,0.002762135864009951,1138,0.0,0.0,0.0,1.0745329078974084e-05,0.00012822961768732544,1.0745329078974084e-05,0.00012822961768732544,35.302394600003026,diagonal,exact_trace,sin2pi_x,exact_qb,rk_stage_exact_trace,all,3.465401066585895,3.862844507101392
