nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,3.141592653589793,3.141592653589793,True,1.0,0.031249999999999997,101,0.6334337476224835,2.6953791167172017,0.6334337476224835,2.6953791167172017,0.514770600000702,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,3.141592653589793,2.4062499999999996,False,1.0,0.015624999999999998,154,nan,nan,92.01056199768273,1032.3560088490044,0.20022199999948498,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,3.141592653589793,1.5624999999999998,False,1.0,0.007812499999999999,200,nan,nan,102.24531340752478,1030.9510164774617,0.3385698999991291,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
8,8,128,0.125,0.08838834764831843,22,2816,3.141592653589793,0.9179687499999999,False,1.0,0.0039062499999999996,235,nan,nan,89.88759992886341,1036.5091643762958,0.9195097000010719,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
16,16,512,0.0625,0.044194173824159216,22,11264,3.141592653589793,0.5292968749999999,False,1.0,0.0019531249999999998,271,nan,nan,85.40469002428402,1013.3159105778277,1.8819997999999032,diagonal,exact_trace,sin2pi_xy,exact_qb,rk_stage_exact_trace,inflow,nan,nan
