nx,ny,K_tri,h,hmin,Np,total_dof,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,6.283185307179586,6.283185307179586,True,1.0,0.044194173824159216,143,0.6100248532115005,3.5747776688641077,0.6100248532115005,3.5747776688641077,0.36655339999924763,diagonal,exchange,sin2pi_x,exact_qb,none,inflow,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,6.283185307179586,6.283185307179586,True,1.0,0.022097086912079608,285,0.13366591933342442,0.9053459694279309,0.13366591933342442,0.9053459694279309,0.12508530000013707,diagonal,exchange,sin2pi_x,exact_qb,none,inflow,2.190236351361305,1.9813124021503672
4,4,32,0.25,0.17677669529663687,22,704,6.283185307179586,6.283185307179586,True,1.0,0.011048543456039804,569,0.010693083869334,0.0798324068653383,0.010693083869334,0.0798324068653383,0.2716691000005085,diagonal,exchange,sin2pi_x,exact_qb,none,inflow,3.6438817805335812,3.5034227972441965
8,8,128,0.125,0.08838834764831843,22,2816,6.283185307179586,6.283185307179586,True,1.0,0.005524271728019902,1138,0.001175781033517482,0.007881062696990404,0.001175781033517482,0.007881062696990404,1.0511708000012732,diagonal,exchange,sin2pi_x,exact_qb,none,inflow,3.184986667904743,3.3405124239512656
16,16,512,0.0625,0.044194173824159216,22,11264,6.283185307179586,6.283185307179586,True,1.0,0.002762135864009951,2275,0.00014467307941561149,0.0008513914210777074,0.00014467307941561149,0.0008513914210777074,5.677484199999526,diagonal,exchange,sin2pi_x,exact_qb,none,inflow,3.0227510140534712,3.2104957202536375
