nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
2,2,8,0.5,0.35355339059327373,22,176,anti,1.4,1.4,True,1.0,0.022097086912079608,64,0.0,0.0,0.0,0.005846659328833384,0.04200467890628268,0.005846659328833384,0.04200467890628268,0.31891880000330275,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,nan,nan
4,4,32,0.25,0.17677669529663687,22,704,anti,1.4,1.4,True,1.0,0.011048543456039804,127,0.0,0.0,0.0,0.00019682666477996742,0.0015131458900281558,0.00019682666477996742,0.0015131458900281558,0.18191250000381842,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,4.892614945449218,4.794927041938441
6,6,72,0.16666666666666666,0.1178511301977579,22,1584,anti,1.4,1.4,True,1.0,0.007365695637359869,191,0.0,0.0,0.0,2.5828526152552768e-05,0.00019649456191295211,2.5828526152552768e-05,0.00019649456191295211,0.34008959999482613,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,5.0086773945251855,5.03449331761811
8,8,128,0.125,0.08838834764831843,22,2816,anti,1.4,1.4,True,1.0,0.005524271728019902,254,0.0,0.0,0.0,6.085358551383572e-06,4.772321248414091e-05,6.085358551383572e-06,4.772321248414091e-05,0.7423892000006163,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,5.024970395702431,4.919377942839092
16,16,512,0.0625,0.044194173824159216,22,11264,anti,1.4,1.4,True,1.0,0.002762135864009951,507,0.0,0.0,0.0,1.871454098683455e-07,1.5491684566826258e-06,1.871454098683455e-07,1.5491684566826258e-06,3.2208720999988145,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,5.0231107008445814,4.94512522467404
32,32,2048,0.03125,0.022097086912079608,22,45056,anti,1.4,1.4,True,1.0,0.0013810679320049755,1014,0.0,0.0,0.0,5.79218846161011e-09,4.931084987558343e-08,5.79218846161011e-09,4.931084987558343e-08,53.154260900002555,projected,exact_trace,sin2pi_x,exact_qb,triangle,rk_stage_exact_trace,all,5.013907308894692,4.973445103195908
