nx,ny,K_tri,h,hmin,Np,total_dof,diagonal,tf_target,tf,reached_tf,cfl,dt_nominal,nsteps,tau,tau_interior,tau_qb,L2_error,Linf_error,L2_error_at_stop,Linf_error_at_stop,elapsed_sec,surface_inverse_mass_mode,interior_trace_mode,test_function_mode,physical_boundary_mode,face_order_mode,q_boundary_correction_kind,q_boundary_correction_mode,rate_L2,rate_Linf
1,1,2,1.0,0.7071067811865475,22,44,anti,1.0,1.00000000000001,True,0.05,0.0015624999999999999,640,0.0,0.0,0.0,0.17388552875358507,0.7434846647753319,0.17388552875360158,0.7434846647752114,2.0600527999922633,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,nan,nan
2,2,8,0.5,0.35355339059327373,22,176,anti,1.0,1.0,True,0.05,0.0007812499999999999,1281,0.0,0.0,0.0,0.004205834332896456,0.02401669868697766,0.004205834332896456,0.02401669868697766,1.2797721999959322,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,5.3696020385707435,4.952193227074468
4,4,32,0.25,0.17677669529663687,22,704,anti,1.0,1.0,True,0.05,0.00039062499999999997,2561,0.0,0.0,0.0,0.00020925941346681701,0.0017032042421354365,0.00020925941346681701,0.0017032042421354365,2.284389200009173,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.329027595158704,3.817714499845628
8,8,128,0.125,0.08838834764831843,22,2816,anti,1.0,1.0000000000000935,True,0.05,0.00019531249999999998,5120,0.0,0.0,0.0,6.703443461707276e-06,6.789653170780063e-05,6.7034434647016475e-06,6.789653256877859e-05,6.9027369000104954,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.964246335675198,4.648769757401784
16,16,512,0.0625,0.044194173824159216,22,11264,anti,1.0,1.0000000000001603,True,0.05,9.765624999999999e-05,10240,0.0,0.0,0.0,2.1258429600168492e-07,2.30538150492246e-06,2.125842966547281e-07,2.3053835198558192e-06,35.52501579999807,projected,exchange,sin2pi_xy,opposite_boundary,triangle,none,all,4.978795446157955,4.880260461369207
